transaction_id,transaction_timestamp,sender_bank,receiver_bank,sender_upi,receiver_upi,amount,transaction_type,transaction_status,city,state,device_id,response_time_ms,failure_reason,load_timestamp,source_file
da6767a6-9743-4ff9-bc70-388664fa146e,2026-06-16 00:57:28,ICICI,SBI,ma****20@icici,pr****12@oksbi,38550.0,P2P,SUCCESS,DELHI,DELHI,DEV100158,435,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2a5143b0-5db7-4133-9ef0-05d32f42ea73,2026-06-16 04:14:16,ICICI,SBI,sn****20@icici,ni****79@oksbi,34838.0,P2P,FAILED,JAIPUR,RAJASTHAN,DEV100112,1843,Invalid UPI,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
afbd012a-bcfc-4929-bf35-bc83a6755c21,2026-06-29 21:00:28,ICICI,HDFC,sn****38@icici,pr****38@okhdfc,7055.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100152,2740,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a5f7ced6-337e-4398-9fc6-6999fe8466c1,2026-07-05 11:51:37,HDFC,ICICI,ka****89@okhdfc,pr****95@icici,37544.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100013,1438,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f222a4af-81d2-447d-89c8-f1d1d57217dd,2026-06-28 06:37:57,AXIS,SBI,ne****64@axis,ka****41@oksbi,19739.0,BILL PAYMENT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100137,1561,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d86ea92a-9f28-455a-85f4-23bafa320bc4,2026-06-29 23:28:15,ICICI,SBI,ro****91@icici,vi****85@oksbi,15399.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100079,828,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
c222b43e-56bb-4e0e-826e-e66dfad78346,2026-06-30 12:03:08,SBI,AXIS,pr****02@oksbi,pr****82@axis,24690.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100059,2677,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a97c40b7-cd94-4dce-b292-87f9e9afb3e0,2026-07-09 16:26:56,ICICI,HDFC,an****30@icici,ka****85@okhdfc,7932.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100092,646,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4cbc3144-98b7-40b0-b1dd-67c13ecbbf2a,2026-07-05 10:50:30,AXIS,ICICI,ni****74@axis,sn****77@icici,29469.0,P2P,SUCCESS,DELHI,DELHI,DEV100018,1035,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a2e0aeb3-5b02-40b9-8dac-5d337fe4c5a3,2026-07-05 03:25:50,HDFC,SBI,ma****99@okhdfc,ar****48@oksbi,29230.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100066,2405,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
956373b8-5f1e-4c8d-877b-0317fcf3775d,2026-07-01 23:41:53,HDFC,AXIS,di****70@okhdfc,pr****22@axis,24230.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100174,601,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
83777b83-a06b-47d4-8a0d-4460cd899925,2026-06-19 04:22:28,SBI,ICICI,ri****78@oksbi,si****99@icici,10441.0,RECHARGE,SUCCESS,MUMBAI,MAHARASHTRA,DEV100074,2743,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5c978a37-0be4-481f-b26a-d0bb91b0801b,2026-06-15 22:17:10,AXIS,HDFC,ka****85@axis,sn****63@okhdfc,47208.0,BILL PAYMENT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100137,303,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
6afa767c-2c82-4fe0-aa2a-e7af171529ce,2026-06-18 23:59:45,HDFC,SBI,sn****28@okhdfc,ha****74@oksbi,16026.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100181,2923,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
86f17650-bb46-4d75-8e6f-8f6135f11b9b,2026-06-18 11:02:17,AXIS,SBI,ne****09@axis,pr****90@oksbi,44342.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100008,823,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
25177f6d-ee8a-4f4c-bbff-4787e38d8470,2026-06-24 20:30:51,SBI,ICICI,ka****11@oksbi,di****29@icici,10996.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100035,1068,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a4542752-bc5c-4402-bb6d-ec828023ece4,2026-06-22 04:41:57,SBI,HDFC,ar****09@oksbi,ro****74@okhdfc,33358.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100060,776,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
fe627e7d-f4ce-434c-bdad-11f3f7742a3a,2026-06-27 09:41:36,AXIS,ICICI,ar****24@axis,ha****26@icici,8355.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100172,1810,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7133bf1a-b64a-4e5a-bdb7-68f79ea1f98a,2026-06-20 16:17:16,AXIS,SBI,ne****57@axis,pr****76@oksbi,1898.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100195,1020,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2b3ccbe4-b4dc-4615-bb2e-7d2d51f5e8ac,2026-06-28 19:17:06,HDFC,AXIS,ro****60@okhdfc,ha****68@axis,21975.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100195,2463,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ff38bc2d-795a-47fa-a96b-97fb98d3fe35,2026-07-05 18:16:54,SBI,AXIS,di****83@oksbi,si****83@axis,34652.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100025,569,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ffca29af-9f14-4317-aba7-787153070883,2026-06-19 06:14:41,SBI,ICICI,sn****24@oksbi,ka****65@icici,40328.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100083,2304,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
295ed44d-0d1f-4598-bb0c-c7415849e249,2026-06-22 16:16:43,SBI,ICICI,po****58@oksbi,ka****17@icici,34145.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100003,2349,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
65061cda-3e8c-4bc8-90df-bdb020dc137a,2026-07-09 00:07:48,ICICI,SBI,ka****53@icici,vi****57@oksbi,20526.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100145,2449,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
c62210cd-0ca2-49b4-82e2-ddf3796c94a4,2026-06-18 10:01:53,ICICI,AXIS,ka****59@icici,pr****56@axis,18380.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100061,246,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
091ef39f-e3e9-45cf-92bd-f06796dd31aa,2026-06-24 15:37:51,SBI,ICICI,di****18@oksbi,ha****01@icici,10490.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100072,1636,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e3614f37-e47f-44af-8982-89077400191c,2026-06-16 06:33:22,ICICI,SBI,am****94@icici,ar****10@oksbi,49963.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100021,2313,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
b1d75fb5-3c0a-4c80-bca3-0ebb4f1eeb24,2026-06-26 15:00:12,AXIS,HDFC,ne****55@axis,ha****97@okhdfc,11663.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100145,924,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7085dbcc-00ef-4e0d-ad8f-4896fcbf7022,2026-06-12 19:30:36,ICICI,AXIS,ka****11@icici,sn****35@axis,40162.0,P2P,SUCCESS,DELHI,DELHI,DEV100106,507,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
536d4a74-65b5-46f1-9cbd-607c5cbba29b,2026-06-20 18:29:30,HDFC,AXIS,ka****85@okhdfc,po****45@axis,10614.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100068,649,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
26b328de-9139-4371-8af5-b570f4b22517,2026-06-23 11:39:52,AXIS,HDFC,pr****23@axis,ka****38@okhdfc,1991.0,BILL PAYMENT,SUCCESS,JAIPUR,RAJASTHAN,DEV100187,2267,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
28b91157-5757-4e86-ada1-fdd208770000,2026-07-12 05:29:44,ICICI,AXIS,ro****97@icici,ka****14@axis,29930.0,P2P,SUCCESS,DELHI,DELHI,DEV100019,1498,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e11d216e-b7a4-4788-8124-ef93ae5d5aaa,2026-06-17 05:29:21,ICICI,AXIS,ka****71@icici,ha****01@axis,33741.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100118,449,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
df70f712-5c5f-4268-9dc9-2b369640bc8a,2026-06-25 00:18:37,SBI,ICICI,ne****65@oksbi,am****62@icici,344.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100067,2263,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
cb43a053-734f-4df7-a96d-669f9a8cdb00,2026-07-02 14:00:53,SBI,HDFC,ka****33@oksbi,si****32@okhdfc,1166.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100189,948,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ef23ac93-b569-4d49-9856-f77c153770d9,2026-07-02 02:21:45,ICICI,HDFC,ne****93@icici,si****86@okhdfc,31752.0,P2P,SUCCESS,DELHI,DELHI,DEV100032,1243,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
99730d4e-4986-4fb6-864a-3a6abba01b14,2026-06-16 11:16:38,ICICI,HDFC,po****48@icici,ra****32@okhdfc,20144.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100187,2598,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4ab27995-655f-41a0-a42e-d367c3a4e8d2,2026-07-04 12:27:27,AXIS,HDFC,pr****01@axis,ka****02@okhdfc,38683.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100026,2198,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
3a7bd39b-1413-45be-b2db-c9a856d406c8,2026-06-16 14:29:41,AXIS,HDFC,pr****33@axis,ni****28@okhdfc,44993.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100112,1086,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
0b85083c-af45-4d35-9f22-5ac1335b7b95,2026-06-15 18:24:33,SBI,AXIS,si****85@oksbi,ra****74@axis,32408.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100143,963,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a77931eb-876d-4371-9613-61a2d74cbe79,2026-06-19 14:48:48,SBI,HDFC,ka****70@oksbi,ka****80@okhdfc,15727.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100122,2365,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
44680a04-eabc-4908-907a-7c474fe5e93d,2026-06-19 10:39:55,ICICI,AXIS,sn****00@icici,ne****91@axis,32695.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100182,635,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4b3185a6-086f-45c3-a239-549ff7cb7035,2026-06-24 15:39:56,SBI,ICICI,am****26@oksbi,ma****49@icici,39525.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100052,368,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
fb73bb9c-a9bf-46c4-ba61-d471db072a55,2026-06-29 06:43:56,AXIS,SBI,ra****12@axis,an****83@oksbi,2921.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100182,986,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
31c15e0f-ac61-48d1-8f72-9d030798de35,2026-06-23 16:13:16,ICICI,AXIS,pr****18@icici,di****09@axis,44930.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100066,2714,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a562640f-7fc2-4943-ae13-b79962bdd4bb,2026-07-06 14:29:42,ICICI,AXIS,pr****25@icici,vi****34@axis,1879.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100043,2758,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
9b2ffc41-4b90-4a21-9c0b-32739f62f483,2026-07-05 05:39:16,HDFC,AXIS,sn****25@okhdfc,ne****83@axis,44606.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100049,1379,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4b4dc1e4-0c94-4ab3-9107-0446add7de07,2026-06-14 12:12:03,ICICI,AXIS,pr****15@icici,ri****54@axis,15391.0,P2P,SUCCESS,DELHI,DELHI,DEV100014,592,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
0b5fd28b-b46a-4e69-a7d0-fbedeab7751b,2026-07-01 09:40:21,ICICI,SBI,ha****84@icici,ka****45@oksbi,23183.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100179,473,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e0f448f5-0a96-4c3d-b36c-74e2179c38d6,2026-06-15 17:34:01,AXIS,SBI,ha****95@axis,ka****76@oksbi,20848.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100149,1687,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5dc9141d-aa30-4a37-8ab0-c186c87c5ea2,2026-07-11 02:09:40,HDFC,AXIS,pr****04@okhdfc,ha****88@axis,45239.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100169,1252,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a5676909-59c9-4343-9338-efc91abb8e9c,2026-06-29 14:53:01,SBI,ICICI,ka****78@oksbi,ha****05@icici,32883.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100011,2537,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
76200d81-f016-4da4-bd04-bca636363ecd,2026-06-14 08:10:43,AXIS,SBI,pr****95@axis,ra****26@oksbi,20698.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100175,2042,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
cc0f2527-d8b8-4bca-b843-529d75587065,2026-07-10 03:56:20,ICICI,HDFC,pr****07@icici,am****38@okhdfc,49811.0,P2P,SUCCESS,DELHI,DELHI,DEV100050,2504,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a7d9ab9e-4d68-4b5a-ac23-666669f2c8f3,2026-07-04 10:35:59,AXIS,SBI,ni****72@axis,ka****52@oksbi,48809.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100130,563,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
c42361ee-75d6-40ee-b129-807ffe00fa68,2026-06-20 02:26:31,SBI,ICICI,ni****96@oksbi,si****61@icici,17888.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100101,1897,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
c9242673-a219-4eac-a3dd-ed1222b79c06,2026-07-01 23:15:05,SBI,AXIS,ro****60@oksbi,pr****16@axis,46623.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100184,1448,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
480da6b8-b8ef-4ca7-93d1-434f5337cdb9,2026-06-13 05:40:29,SBI,HDFC,ka****62@oksbi,ni****97@okhdfc,25796.0,BILL PAYMENT,SUCCESS,DELHI,DELHI,DEV100011,2866,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
692e6d77-3278-4d78-9a51-6df83b480bf6,2026-07-09 22:49:09,ICICI,SBI,po****10@icici,ri****46@oksbi,44508.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100112,2907,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4077efe4-fa35-403b-8882-8b070764322c,2026-06-30 10:34:23,SBI,AXIS,po****47@oksbi,ma****77@axis,3420.0,BILL PAYMENT,SUCCESS,DELHI,DELHI,DEV100004,2448,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
abe8d71a-0f8c-476e-9346-75811b5773b5,2026-06-30 03:56:44,AXIS,SBI,an****71@axis,ne****07@oksbi,11087.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100145,1586,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
9e9af96d-d4ba-4f88-9de1-168d0516a42d,2026-07-01 21:40:50,AXIS,ICICI,ha****09@axis,sn****09@icici,47146.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100125,2036,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
8b5aa5fe-6c4a-4313-8ac8-901edbb38c60,2026-06-26 12:46:45,HDFC,ICICI,po****91@okhdfc,ni****32@icici,3525.0,RECHARGE,SUCCESS,AHMEDABAD,GUJARAT,DEV100144,2269,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
9376f01d-fe80-4f13-bf34-df40cb8ff01c,2026-06-14 11:36:55,HDFC,AXIS,vi****50@okhdfc,an****98@axis,21615.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100063,890,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d403529a-602e-4ea7-acec-840d2741f12c,2026-07-06 18:22:29,AXIS,ICICI,pr****90@axis,di****23@icici,7781.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100106,2908,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
9d14b94d-28ec-4e39-b606-c65a067dc0aa,2026-06-26 12:14:50,SBI,ICICI,ra****57@oksbi,ha****27@icici,17613.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100021,167,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
8dbbd570-0785-4ae0-a3df-d982736ff9fe,2026-07-03 14:09:31,ICICI,HDFC,pr****67@icici,ni****71@okhdfc,27687.0,MERCHANT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100136,754,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f69fee40-d710-4b5e-b521-ab717dcf2eee,2026-06-23 03:51:45,AXIS,SBI,ha****47@axis,ro****21@oksbi,29927.0,RECHARGE,SUCCESS,MUMBAI,MAHARASHTRA,DEV100007,457,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4c32c821-25cf-4209-a5e4-4b07111b4dea,2026-07-05 04:05:19,SBI,AXIS,ka****91@oksbi,pr****89@axis,42768.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100114,2886,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
1ef15164-2f66-49d9-93e7-284c0973beee,2026-07-04 23:18:52,ICICI,AXIS,ri****24@icici,an****44@axis,49253.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100056,2496,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
6cd1a0ab-ec0b-4960-9fa2-27ce9f6d73f2,2026-06-12 18:56:37,ICICI,SBI,ar****71@icici,ra****92@oksbi,27046.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100008,147,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d856ca0e-16c9-41bd-a549-7e66e6e26491,2026-07-02 07:57:47,HDFC,SBI,pr****98@okhdfc,ma****37@oksbi,32379.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100140,2324,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
99ca5602-9ced-4b6e-abe9-94f8562e34c4,2026-06-25 06:52:16,ICICI,AXIS,ra****49@icici,ri****47@axis,43870.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100029,694,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
925702a7-46d1-42c7-b67c-e8fb75a317e6,2026-07-10 21:17:25,SBI,ICICI,si****39@oksbi,ha****03@icici,12197.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100043,2684,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
1a18dd0d-45a5-462f-b15f-740a04995fb6,2026-07-08 03:37:02,AXIS,HDFC,pr****08@axis,ar****46@okhdfc,4608.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100042,803,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5581efbc-1e84-48cb-8139-1fd0909a3227,2026-07-11 03:21:31,HDFC,ICICI,po****11@okhdfc,ka****15@icici,48752.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100107,2190,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7b2ba822-8897-46a7-ae72-e79c2dff5823,2026-07-02 04:04:03,HDFC,AXIS,ni****60@okhdfc,an****69@axis,40128.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100089,957,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e2accea7-13c7-45aa-9b8f-c8cf9276e720,2026-07-03 05:52:43,ICICI,AXIS,ar****93@icici,an****11@axis,34411.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100040,2881,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5869cb35-52e1-4494-b65a-3ca4cf57f9b8,2026-07-06 16:07:37,SBI,HDFC,ro****73@oksbi,pr****88@okhdfc,2308.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100036,2130,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
9cb4ab7f-fee7-4c01-8cc3-848e585c0b32,2026-06-19 08:45:16,ICICI,HDFC,ra****24@icici,di****05@okhdfc,12409.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100154,2609,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
bc3c3070-80e3-450d-af51-9bc629fcded9,2026-06-15 09:13:20,SBI,AXIS,po****84@oksbi,ka****51@axis,39959.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100057,300,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
