transaction_id,transaction_timestamp,sender_bank,receiver_bank,sender_upi,receiver_upi,amount,transaction_type,transaction_status,city,state,device_id,response_time_ms,failure_reason,load_timestamp,source_file,fraud_reason
164b4cc5-9437-409d-bfeb-e95abe02d2aa,2026-06-17 21:28:31,HDFC,SBI,am****36@okhdfc,am****81@oksbi,49791.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100184,2733,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
096588c4-c93e-472f-86a6-334c9ce32d7f,2026-06-30 14:10:47,HDFC,ICICI,ha****69@okhdfc,am****04@icici,48311.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100127,2307,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
14147b6b-ed62-4ddd-80c8-35bb81a3e029,2026-07-03 12:47:22,ICICI,SBI,pr****42@icici,ne****70@oksbi,49709.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100132,947,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
b009feb5-b140-4773-9ff1-de9b6944d600,2026-07-08 21:49:32,SBI,ICICI,po****08@oksbi,ka****00@icici,49313.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100032,2038,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
fafe61a2-246e-4a00-bbb2-7176109d6cb6,2026-06-14 02:29:59,ICICI,SBI,ne****21@icici,ma****05@oksbi,48733.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100186,299,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
d3b1f639-e023-4394-9a29-8da838bd7ade,2026-06-19 15:35:56,AXIS,SBI,am****75@axis,pr****84@oksbi,48993.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100007,2336,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
1bdb2408-7903-4bc9-bcc0-d68d7e8f652f,2026-07-03 02:18:12,SBI,AXIS,am****42@oksbi,ri****94@axis,49895.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100101,1379,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
c1c57731-064d-42fc-9fa1-e52dbf14f935,2026-06-25 15:27:10,HDFC,ICICI,di****57@okhdfc,ne****22@icici,49320.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100093,297,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
d6cf1674-1337-4903-aeb0-af2aaff72216,2026-06-16 14:50:35,AXIS,SBI,ne****26@axis,vi****98@oksbi,48727.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100152,2956,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
28262c2d-f49b-4af9-81fd-5ee15cd6c0ba,2026-06-16 15:59:17,ICICI,AXIS,si****99@icici,pr****06@axis,49247.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100143,1425,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
94913ec8-1be4-4de0-93be-9b22e8ced903,2026-06-30 20:27:56,ICICI,SBI,am****72@icici,ro****98@oksbi,49944.0,BILL PAYMENT,SUCCESS,JAIPUR,RAJASTHAN,DEV100191,2103,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
5a9ac367-d6f6-48b0-a2fc-9eff8e977385,2026-07-04 07:39:46,ICICI,SBI,ka****37@icici,ar****35@oksbi,48710.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100044,2239,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
50b97af7-76f6-4366-bd73-dc8e5e20264c,2026-07-05 17:59:36,HDFC,AXIS,ha****88@okhdfc,ni****42@axis,48925.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100188,2559,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
d7bf3011-3f39-4cba-830d-38d21fe148b5,2026-06-21 13:48:35,AXIS,ICICI,si****16@axis,ra****07@icici,48280.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100098,1135,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
8ba83849-0477-44fa-86a6-94ef25c7b36b,2026-06-26 05:57:17,ICICI,SBI,si****84@icici,ne****37@oksbi,48770.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100041,1517,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
35a44f59-dde9-4a2e-af52-73cdd902c2ec,2026-06-20 12:34:57,ICICI,AXIS,ka****34@icici,sn****13@axis,49840.0,RECHARGE,SUCCESS,MUMBAI,MAHARASHTRA,DEV100192,2181,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
4b3eaae1-ca23-474a-8db4-1d9b778a7a01,2026-07-07 00:13:53,ICICI,SBI,ka****35@icici,ha****52@oksbi,49156.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100143,1954,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
ba6e9150-366c-46d9-b3b0-928cf80c8268,2026-06-27 16:59:14,SBI,AXIS,ar****08@oksbi,si****85@axis,49391.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100022,839,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
6e483f9e-a66b-4432-8012-52bd3f5c2e56,2026-06-29 15:56:17,ICICI,HDFC,po****08@icici,ne****50@okhdfc,49426.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100040,1718,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
5fb93afb-9468-4102-ab80-e320b608ddd3,2026-06-26 07:46:41,HDFC,AXIS,ka****06@okhdfc,ra****52@axis,48533.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100072,191,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
4ad09491-94f9-4c8b-8dde-4df82b65c722,2026-06-21 20:49:42,AXIS,SBI,po****05@axis,an****89@oksbi,49432.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100171,338,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
285dc8fc-1c48-479a-b6d8-40d32c03a536,2026-06-24 18:43:37,SBI,ICICI,ha****12@oksbi,sn****56@icici,48331.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100064,1904,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
5ac8c2cf-15a0-4c66-982d-fbfe1f026cde,2026-06-30 10:45:57,AXIS,HDFC,ma****95@axis,ro****91@okhdfc,49336.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100176,594,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
4c868688-2da3-4043-993e-58d7fff14745,2026-06-20 15:56:53,HDFC,ICICI,di****36@okhdfc,ro****42@icici,48601.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100084,1492,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
c23e55d8-2ed2-4ffd-9c36-053dd3d05cfd,2026-06-23 20:18:35,AXIS,SBI,ra****53@axis,ha****15@oksbi,48992.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100170,2030,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
c2378a63-bc11-419f-accf-4449b386f91d,2026-07-11 16:47:52,ICICI,SBI,vi****08@icici,an****95@oksbi,49862.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100086,2286,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
5564da1c-2238-4afe-ae10-c4543e89be75,2026-07-07 22:36:40,AXIS,HDFC,sn****28@axis,ka****01@okhdfc,48377.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100086,2047,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
d41d8216-d84e-4dd2-87a6-20e405a3c383,2026-06-29 18:45:06,HDFC,ICICI,ha****49@okhdfc,ni****18@icici,48274.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100155,2252,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
bd2a87df-5f24-4d20-a032-999bf9aced1d,2026-07-06 01:37:22,SBI,ICICI,pr****42@oksbi,ma****75@icici,48830.0,RECHARGE,SUCCESS,AHMEDABAD,GUJARAT,DEV100098,527,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
edea7899-39ef-439e-adfa-76f77d4b9b5d,2026-07-01 07:33:24,SBI,AXIS,am****35@oksbi,an****62@axis,48453.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100097,2909,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
be269526-c5d4-4819-9d5f-01f95e477428,2026-07-02 15:31:35,ICICI,SBI,si****57@icici,vi****57@oksbi,49412.0,P2P,SUCCESS,DELHI,DELHI,DEV100116,1389,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
7a937e77-a6b2-47e1-b277-92c1b05e14b1,2026-06-14 00:49:15,SBI,AXIS,ka****49@oksbi,po****81@axis,48263.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100050,2711,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
52d84589-45ba-4d33-8eff-efe11ec9e8d5,2026-07-03 22:26:15,HDFC,SBI,ka****45@okhdfc,am****40@oksbi,49012.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100136,1337,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
9ae39b02-af62-447b-b613-d88196082fa9,2026-06-18 21:24:01,ICICI,SBI,ri****28@icici,ro****76@oksbi,49327.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100036,1314,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
982d2924-3ee2-4487-91b6-48377286fe91,2026-06-26 10:46:16,HDFC,SBI,po****29@okhdfc,di****51@oksbi,49339.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100157,744,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
60a1b043-cb57-4c92-8c78-385f1c4319a3,2026-06-15 22:22:26,ICICI,SBI,di****58@icici,pr****47@oksbi,48619.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100145,2189,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
e83c95bb-3dcb-4993-84d4-a443efed2b2f,2026-07-08 00:20:23,HDFC,ICICI,ra****33@okhdfc,ar****09@icici,49985.0,P2P,SUCCESS,DELHI,DELHI,DEV100057,2790,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
555b974d-525f-4859-84dc-acc45f074f37,2026-07-02 23:40:58,ICICI,HDFC,ro****78@icici,ri****71@okhdfc,49507.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100117,2988,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
cd7c4b33-ff5f-429f-9a60-4ce1407d1890,2026-07-05 18:56:46,AXIS,HDFC,ro****73@axis,ne****69@okhdfc,48542.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100156,1495,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
5b3e0555-8bfb-4818-a901-972d25904c84,2026-07-05 18:33:13,ICICI,AXIS,pr****23@icici,pr****86@axis,49953.0,BILL PAYMENT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100130,731,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
8ff3a823-69cb-447f-a925-909c726b057d,2026-06-17 16:39:00,ICICI,SBI,di****69@icici,ri****04@oksbi,49639.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100018,693,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
7fe43f21-104b-48f4-8e8c-377064c4dc06,2026-07-05 20:17:54,AXIS,SBI,am****92@axis,ni****39@oksbi,48308.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100123,1621,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
a03a5412-bb26-401b-80c2-6869b1e63617,2026-07-05 22:44:52,AXIS,SBI,ka****23@axis,sn****42@oksbi,49701.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100043,2314,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
6d2ec515-4efa-468e-9f99-b9a210f9bf79,2026-06-15 20:50:53,AXIS,ICICI,pr****10@axis,pr****60@icici,48754.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100148,1385,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
90612557-df2b-44bd-9123-4aecae3656ad,2026-06-21 16:30:20,AXIS,ICICI,si****82@axis,di****31@icici,49666.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100067,1492,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Value Transaction
58ab50fd-e3be-43c5-b5f4-6e2136628e8f,2026-07-11 21:52:37,AXIS,ICICI,ka****79@axis,pr****54@icici,17748.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100080,2881,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
c82cc249-4f01-4401-98bb-0af4a80e9e29,2026-07-04 05:10:48,SBI,HDFC,an****51@oksbi,pr****67@okhdfc,18961.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100136,2891,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
dcb98de5-b016-4bc7-9353-8642d4857236,2026-07-11 06:58:57,HDFC,AXIS,pr****02@okhdfc,ka****96@axis,8984.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100079,2958,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2190c623-6a34-4dcd-85eb-5ba66b309d0e,2026-06-21 03:13:30,ICICI,HDFC,ra****00@icici,ro****90@okhdfc,41997.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100150,2882,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7b61efba-523d-44d3-8780-6b0996c5afb1,2026-07-01 18:57:06,AXIS,ICICI,ar****32@axis,ka****28@icici,22760.0,P2P,FAILED,AHMEDABAD,GUJARAT,DEV100146,2977,Daily Limit Exceeded,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5b2daa22-b1fc-4846-ac4f-6844557829f7,2026-07-04 21:31:59,ICICI,SBI,ra****55@icici,ri****01@oksbi,5921.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100014,2930,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
f4004153-cb78-43a2-803a-7a364642f00f,2026-07-09 23:21:26,SBI,HDFC,po****79@oksbi,po****19@okhdfc,3996.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100194,2920,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
3df900ef-d1af-4dcb-82cf-cd267adcaa7e,2026-06-26 10:55:35,ICICI,HDFC,ni****58@icici,am****22@okhdfc,30244.0,RECHARGE,SUCCESS,MUMBAI,MAHARASHTRA,DEV100038,2899,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7f3419cc-bbb6-4802-a431-dc58877a6eac,2026-06-16 09:02:38,AXIS,SBI,di****76@axis,ha****87@oksbi,10457.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100040,2858,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2cc5cf93-fd79-4cbf-b4b2-d822cdcf158d,2026-07-09 03:43:56,HDFC,ICICI,ka****17@okhdfc,di****26@icici,31965.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100080,2917,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
367437a8-3c7d-4cf2-a51a-799045de8f92,2026-06-29 14:27:08,SBI,HDFC,ka****93@oksbi,po****03@okhdfc,41636.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100029,2874,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
d64b8b16-dbaf-49e4-9fc8-1cea55d4f011,2026-06-29 13:48:07,AXIS,HDFC,ro****24@axis,ro****14@okhdfc,22069.0,MERCHANT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100184,2910,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
ad36f16b-f32d-4cfc-88be-0a218b64d988,2026-06-19 01:53:27,ICICI,AXIS,ma****57@icici,ka****21@axis,23594.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100054,2965,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a97beabc-20f6-4022-bb25-95c22c10e50c,2026-07-06 12:04:32,SBI,ICICI,vi****50@oksbi,di****55@icici,36425.0,RECHARGE,SUCCESS,INDORE,MADHYA PRADESH,DEV100081,2954,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
f2dccef6-320d-476d-b2eb-f8ba206c3d7f,2026-06-24 13:41:36,SBI,ICICI,ri****32@oksbi,ar****09@icici,27922.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100199,2878,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
dda1ce8d-7e43-4614-bd8e-0f36b1b48898,2026-06-26 18:13:42,HDFC,AXIS,ka****96@okhdfc,ha****14@axis,22043.0,BILL PAYMENT,SUCCESS,JAIPUR,RAJASTHAN,DEV100188,2870,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2aca9886-9785-498d-bd7f-52aff93435d8,2026-06-28 09:34:37,HDFC,SBI,ar****64@okhdfc,am****28@oksbi,47314.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100000,2935,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
766c0600-b3b3-4c66-8707-fcdf7835ec24,2026-06-21 21:11:46,AXIS,SBI,ma****72@axis,ri****41@oksbi,27111.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100095,2868,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
981cdcae-8e3d-4165-b531-785d6dd7d0b6,2026-07-07 14:27:10,SBI,ICICI,pr****43@oksbi,ha****40@icici,40561.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100103,2952,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
8184900b-44ff-4aa1-aadb-0424d400070c,2026-07-12 03:46:25,SBI,HDFC,pr****09@oksbi,ri****84@okhdfc,8561.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100134,2997,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
02b0a239-5d94-4a6f-a234-d6356c5657fc,2026-06-29 06:07:02,SBI,ICICI,ka****51@oksbi,pr****86@icici,20233.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100134,2990,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5b5e9e92-ce08-469d-9457-e6c48ba25aaf,2026-06-23 14:03:01,SBI,HDFC,sn****58@oksbi,am****52@okhdfc,45054.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100192,2983,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
3ba23d1a-42db-4b6f-8294-32b2511ccb4a,2026-06-17 12:29:40,ICICI,SBI,ne****01@icici,di****61@oksbi,15099.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100037,2974,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
6c534d9e-781f-46b9-aa98-79ecfaba9494,2026-06-24 20:40:58,ICICI,SBI,ar****18@icici,pr****15@oksbi,21499.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100032,2969,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
3f4fbabc-a73e-43ae-8cf5-674951674bc6,2026-07-02 12:29:51,ICICI,SBI,ra****33@icici,ri****66@oksbi,13088.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100046,2896,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
34426646-e280-4895-8f95-c70bc5fba161,2026-06-17 14:30:20,HDFC,AXIS,ne****47@okhdfc,am****33@axis,24297.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100141,2949,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5ef34aca-a383-4c78-a06d-b544ac913bd3,2026-06-25 22:33:20,ICICI,SBI,pr****19@icici,pr****54@oksbi,41978.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100104,2852,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
11261a1a-4ba4-4fc1-a7d0-b60aca6a61e4,2026-07-02 12:11:11,ICICI,AXIS,po****54@icici,ni****97@axis,35374.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100063,2852,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
482f1da5-c305-4d41-a03e-6a7d7ede0ef8,2026-06-26 23:08:00,SBI,HDFC,ro****26@oksbi,di****43@okhdfc,20581.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100089,2868,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
f6bf875b-654e-4ae1-9327-d60c9b3f2f64,2026-06-22 02:35:44,ICICI,AXIS,ar****35@icici,ha****46@axis,14616.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100190,2998,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
b6f9de59-3f20-42a3-9696-2362c90fdbbe,2026-07-06 05:11:25,SBI,AXIS,pr****91@oksbi,ka****66@axis,3626.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100151,2935,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
307f2c1d-38c3-40b0-8861-35cd0392a5d2,2026-06-28 03:08:41,SBI,ICICI,di****79@oksbi,di****06@icici,22061.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100193,2879,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
8792103b-ff0f-4cd6-ad0d-df0384ddf457,2026-06-22 22:01:53,ICICI,HDFC,di****42@icici,ka****21@okhdfc,41195.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100083,2898,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
